"","location_name","location_id","sex_id","age_group_id","year_start","year_end","sim_cause","proportion"
"2852","Virginia",569,1,11,1990,2022,"hhd",0.273778790667092
"2853","Washington",570,1,11,1990,2022,"hhd",0.227384768646293
"2854","West Virginia",571,1,11,1990,2022,"hhd",0.223886712120358
"2855","Wisconsin",572,1,11,1990,2022,"hhd",0.243173615888068
"2856","Wyoming",573,1,11,1990,2022,"hhd",0.236675576671084
"2857","Alabama",523,1,12,1990,2022,"hhd",0.338662118013185
"2858","Alaska",524,1,12,1990,2022,"hhd",0.299555072421316
"2859","Arizona",525,1,12,1990,2022,"hhd",0.296101918400889
"2860","Arkansas",526,1,12,1990,2022,"hhd",0.340089037520957
"2861","California",527,1,12,1990,2022,"hhd",0.288800825320792
"2862","Colorado",528,1,12,1990,2022,"hhd",0.268935826670032
"2863","Connecticut",529,1,12,1990,2022,"hhd",0.240665204084055
"2864","Delaware",530,1,12,1990,2022,"hhd",0.323699283022624
"2865","District of Columbia",531,1,12,1990,2022,"hhd",0.462130196193351
"2866","Florida",532,1,12,1990,2022,"hhd",0.374972740857626
"2867","Georgia",533,1,12,1990,2022,"hhd",0.37386308549676
"2868","Hawaii",534,1,12,1990,2022,"hhd",0.222897976061681
"2869","Idaho",535,1,12,1990,2022,"hhd",0.242776928023824
"2870","Illinois",536,1,12,1990,2022,"hhd",0.331398728591199
"2871","Indiana",537,1,12,1990,2022,"hhd",0.221678212168816
"2872","Iowa",538,1,12,1990,2022,"hhd",0.246139533707593
"2873","Kansas",539,1,12,1990,2022,"hhd",0.205885241349725
"2874","Kentucky",540,1,12,1990,2022,"hhd",0.293893232496421
"2875","Louisiana",541,1,12,1990,2022,"hhd",0.393812447919075
"2876","Maine",542,1,12,1990,2022,"hhd",0.20059642274295
"2877","Maryland",543,1,12,1990,2022,"hhd",0.368696233806944
"2878","Massachusetts",544,1,12,1990,2022,"hhd",0.231794486424193
"2879","Michigan",545,1,12,1990,2022,"hhd",0.306400246614148
"2880","Minnesota",546,1,12,1990,2022,"hhd",0.18445367362872
"2881","Mississippi",547,1,12,1990,2022,"hhd",0.395565632053834
"2882","Missouri",548,1,12,1990,2022,"hhd",0.264146020352252
"2883","Montana",549,1,12,1990,2022,"hhd",0.257789948417088
"2884","Nebraska",550,1,12,1990,2022,"hhd",0.243975741628814
"2885","Nevada",551,1,12,1990,2022,"hhd",0.381705220368751
"2886","New Hampshire",552,1,12,1990,2022,"hhd",0.248433220250482
"2887","New Jersey",553,1,12,1990,2022,"hhd",0.237415794397825
"2888","New Mexico",554,1,12,1990,2022,"hhd",0.280292871229587
"2889","New York",555,1,12,1990,2022,"hhd",0.360916890848313
"2890","North Carolina",556,1,12,1990,2022,"hhd",0.264785836075586
"2891","North Dakota",557,1,12,1990,2022,"hhd",0.231390689660655
"2892","Ohio",558,1,12,1990,2022,"hhd",0.303937557445838
"2893","Oklahoma",559,1,12,1990,2022,"hhd",0.380834132255026
"2894","Oregon",560,1,12,1990,2022,"hhd",0.203540090675843
"2895","Pennsylvania",561,1,12,1990,2022,"hhd",0.232183278149005
"2896","Rhode Island",562,1,12,1990,2022,"hhd",0.260649840808706
"2897","South Carolina",563,1,12,1990,2022,"hhd",0.246580142399818
"2898","South Dakota",564,1,12,1990,2022,"hhd",0.211336601304178
"2899","Tennessee",565,1,12,1990,2022,"hhd",0.365126689662301
"2900","Texas",566,1,12,1990,2022,"hhd",0.380559914183014
"2901","Utah",567,1,12,1990,2022,"hhd",0.283636530978364
"2902","Vermont",568,1,12,1990,2022,"hhd",0.279654883152535
"2903","Virginia",569,1,12,1990,2022,"hhd",0.288580190357412
"2904","Washington",570,1,12,1990,2022,"hhd",0.240898127137175
"2905","West Virginia",571,1,12,1990,2022,"hhd",0.263204311256233
"2906","Wisconsin",572,1,12,1990,2022,"hhd",0.25081728012317
"2907","Wyoming",573,1,12,1990,2022,"hhd",0.250727187321237
"2908","Alabama",523,1,13,1990,2022,"hhd",0.355343507813888
"2909","Alaska",524,1,13,1990,2022,"hhd",0.322238219365205
"2910","Arizona",525,1,13,1990,2022,"hhd",0.322249921069253
"2911","Arkansas",526,1,13,1990,2022,"hhd",0.354119285572459
"2912","California",527,1,13,1990,2022,"hhd",0.30473837758129
"2913","Colorado",528,1,13,1990,2022,"hhd",0.3244082668327
"2914","Connecticut",529,1,13,1990,2022,"hhd",0.315278155194292
"2915","Delaware",530,1,13,1990,2022,"hhd",0.325784560838014
"2916","District of Columbia",531,1,13,1990,2022,"hhd",0.502784651367737
"2917","Florida",532,1,13,1990,2022,"hhd",0.385533477436483
"2918","Georgia",533,1,13,1990,2022,"hhd",0.419667921485659
"2919","Hawaii",534,1,13,1990,2022,"hhd",0.234268075425786
"2920","Idaho",535,1,13,1990,2022,"hhd",0.265642991559601
"2921","Illinois",536,1,13,1990,2022,"hhd",0.36392145442585
"2922","Indiana",537,1,13,1990,2022,"hhd",0.24765874916744
"2923","Iowa",538,1,13,1990,2022,"hhd",0.281828505940701
"2924","Kansas",539,1,13,1990,2022,"hhd",0.219234713898719
"2925","Kentucky",540,1,13,1990,2022,"hhd",0.363339542906514
"2926","Louisiana",541,1,13,1990,2022,"hhd",0.443180003036136
"2927","Maine",542,1,13,1990,2022,"hhd",0.238200149705048
"2928","Maryland",543,1,13,1990,2022,"hhd",0.440984059531033
"2929","Massachusetts",544,1,13,1990,2022,"hhd",0.27214224368227
"2930","Michigan",545,1,13,1990,2022,"hhd",0.325491866951618
"2931","Minnesota",546,1,13,1990,2022,"hhd",0.204505852084365
"2932","Mississippi",547,1,13,1990,2022,"hhd",0.434639102852352
"2933","Missouri",548,1,13,1990,2022,"hhd",0.328191715071496
"2934","Montana",549,1,13,1990,2022,"hhd",0.292579526279427
"2935","Nebraska",550,1,13,1990,2022,"hhd",0.245546753411733
"2936","Nevada",551,1,13,1990,2022,"hhd",0.395346042809368
"2937","New Hampshire",552,1,13,1990,2022,"hhd",0.27437321405433
"2938","New Jersey",553,1,13,1990,2022,"hhd",0.29592389654556
"2939","New Mexico",554,1,13,1990,2022,"hhd",0.373417529454158
"2940","New York",555,1,13,1990,2022,"hhd",0.420500173445896
"2941","North Carolina",556,1,13,1990,2022,"hhd",0.296930914108571
"2942","North Dakota",557,1,13,1990,2022,"hhd",0.252003132060836
"2943","Ohio",558,1,13,1990,2022,"hhd",0.346168960728348
"2944","Oklahoma",559,1,13,1990,2022,"hhd",0.440758298544093
"2945","Oregon",560,1,13,1990,2022,"hhd",0.220245328514018
"2946","Pennsylvania",561,1,13,1990,2022,"hhd",0.250843083224059
"2947","Rhode Island",562,1,13,1990,2022,"hhd",0.31782570187508
"2948","South Carolina",563,1,13,1990,2022,"hhd",0.268327654569462
"2949","South Dakota",564,1,13,1990,2022,"hhd",0.23447093360869
"2950","Tennessee",565,1,13,1990,2022,"hhd",0.377936424980423
"2951","Texas",566,1,13,1990,2022,"hhd",0.403514052136019
"2952","Utah",567,1,13,1990,2022,"hhd",0.312286350644986
"2953","Vermont",568,1,13,1990,2022,"hhd",0.288038183253643
"2954","Virginia",569,1,13,1990,2022,"hhd",0.299819145846979
"2955","Washington",570,1,13,1990,2022,"hhd",0.249586244308276
"2956","West Virginia",571,1,13,1990,2022,"hhd",0.286856445254404
"2957","Wisconsin",572,1,13,1990,2022,"hhd",0.286704148719475
"2958","Wyoming",573,1,13,1990,2022,"hhd",0.280602737700805
"2959","Alabama",523,1,14,1990,2022,"hhd",0.312566201582936
"2960","Alaska",524,1,14,1990,2022,"hhd",0.321214722016845
"2961","Arizona",525,1,14,1990,2022,"hhd",0.320145269846238
"2962","Arkansas",526,1,14,1990,2022,"hhd",0.362307818799685
"2963","California",527,1,14,1990,2022,"hhd",0.31800852531841
"2964","Colorado",528,1,14,1990,2022,"hhd",0.331357761043985
"2965","Connecticut",529,1,14,1990,2022,"hhd",0.319488608835944
"2966","Delaware",530,1,14,1990,2022,"hhd",0.364933108006524
"2967","District of Columbia",531,1,14,1990,2022,"hhd",0.513082113103133
"2968","Florida",532,1,14,1990,2022,"hhd",0.361004603384754
"2969","Georgia",533,1,14,1990,2022,"hhd",0.425230753467126
"2970","Hawaii",534,1,14,1990,2022,"hhd",0.242814839593254
"2971","Idaho",535,1,14,1990,2022,"hhd",0.254271355530336
"2972","Illinois",536,1,14,1990,2022,"hhd",0.369476008447045
"2973","Indiana",537,1,14,1990,2022,"hhd",0.229051271257902
"2974","Iowa",538,1,14,1990,2022,"hhd",0.260280372077439
"2975","Kansas",539,1,14,1990,2022,"hhd",0.222012132644055
"2976","Kentucky",540,1,14,1990,2022,"hhd",0.352472623897013
"2977","Louisiana",541,1,14,1990,2022,"hhd",0.409307467714071
"2978","Maine",542,1,14,1990,2022,"hhd",0.244100418350276
"2979","Maryland",543,1,14,1990,2022,"hhd",0.491165237447447
"2980","Massachusetts",544,1,14,1990,2022,"hhd",0.269870045952555
"2981","Michigan",545,1,14,1990,2022,"hhd",0.345103394195541
"2982","Minnesota",546,1,14,1990,2022,"hhd",0.187372189686893
"2983","Mississippi",547,1,14,1990,2022,"hhd",0.413993658244711
"2984","Missouri",548,1,14,1990,2022,"hhd",0.302854938426081
"2985","Montana",549,1,14,1990,2022,"hhd",0.264810582021098
"2986","Nebraska",550,1,14,1990,2022,"hhd",0.239806418565406
"2987","Nevada",551,1,14,1990,2022,"hhd",0.419243294698654
"2988","New Hampshire",552,1,14,1990,2022,"hhd",0.296266554327425
"2989","New Jersey",553,1,14,1990,2022,"hhd",0.288118892672456
"2990","New Mexico",554,1,14,1990,2022,"hhd",0.340409809335022
"2991","New York",555,1,14,1990,2022,"hhd",0.407284481932496
"2992","North Carolina",556,1,14,1990,2022,"hhd",0.298670640653403
"2993","North Dakota",557,1,14,1990,2022,"hhd",0.237226103690532
"2994","Ohio",558,1,14,1990,2022,"hhd",0.333781460102505
"2995","Oklahoma",559,1,14,1990,2022,"hhd",0.438976460887445
"2996","Oregon",560,1,14,1990,2022,"hhd",0.202656697442495
"2997","Pennsylvania",561,1,14,1990,2022,"hhd",0.274836040100547
"2998","Rhode Island",562,1,14,1990,2022,"hhd",0.28421613845937
"2999","South Carolina",563,1,14,1990,2022,"hhd",0.265380357205775
"3000","South Dakota",564,1,14,1990,2022,"hhd",0.217870629105411
"3001","Tennessee",565,1,14,1990,2022,"hhd",0.343077569303913
"3002","Texas",566,1,14,1990,2022,"hhd",0.388779614571256
"3003","Utah",567,1,14,1990,2022,"hhd",0.328576210930889
"3004","Vermont",568,1,14,1990,2022,"hhd",0.266156129500185
"3005","Virginia",569,1,14,1990,2022,"hhd",0.279279754072933
"3006","Washington",570,1,14,1990,2022,"hhd",0.241029038695442
"3007","West Virginia",571,1,14,1990,2022,"hhd",0.267366728025406
"3008","Wisconsin",572,1,14,1990,2022,"hhd",0.28523974050604
"3009","Wyoming",573,1,14,1990,2022,"hhd",0.254247519355898
"3010","Alabama",523,1,15,1990,2022,"hhd",0.28567847409474
"3011","Alaska",524,1,15,1990,2022,"hhd",0.299829446818931
"3012","Arizona",525,1,15,1990,2022,"hhd",0.305853654797238
"3013","Arkansas",526,1,15,1990,2022,"hhd",0.316112156242377
"3014","California",527,1,15,1990,2022,"hhd",0.317681334358844
"3015","Colorado",528,1,15,1990,2022,"hhd",0.323824491720555
"3016","Connecticut",529,1,15,1990,2022,"hhd",0.285220448875232
"3017","Delaware",530,1,15,1990,2022,"hhd",0.370876088819141
"3018","District of Columbia",531,1,15,1990,2022,"hhd",0.533150647779422
"3019","Florida",532,1,15,1990,2022,"hhd",0.338915441224494
"3020","Georgia",533,1,15,1990,2022,"hhd",0.42088732633058
"3021","Hawaii",534,1,15,1990,2022,"hhd",0.253401108471018
"3022","Idaho",535,1,15,1990,2022,"hhd",0.233283935313963
"3023","Illinois",536,1,15,1990,2022,"hhd",0.377925351292232
"3024","Indiana",537,1,15,1990,2022,"hhd",0.222314322057249
"3025","Iowa",538,1,15,1990,2022,"hhd",0.22430658890785
"3026","Kansas",539,1,15,1990,2022,"hhd",0.193399238912407
"3027","Kentucky",540,1,15,1990,2022,"hhd",0.307636750205525
"3028","Louisiana",541,1,15,1990,2022,"hhd",0.379984626300172
"3029","Maine",542,1,15,1990,2022,"hhd",0.237798027794983
"3030","Maryland",543,1,15,1990,2022,"hhd",0.484425758516447
"3031","Massachusetts",544,1,15,1990,2022,"hhd",0.252985512935698
"3032","Michigan",545,1,15,1990,2022,"hhd",0.338826208237974
"3033","Minnesota",546,1,15,1990,2022,"hhd",0.172904403279948
"3034","Mississippi",547,1,15,1990,2022,"hhd",0.401568405175292
"3035","Missouri",548,1,15,1990,2022,"hhd",0.290691798443578
"3036","Montana",549,1,15,1990,2022,"hhd",0.224432873417553
"3037","Nebraska",550,1,15,1990,2022,"hhd",0.226434421063027
"3038","Nevada",551,1,15,1990,2022,"hhd",0.417841604618517
"3039","New Hampshire",552,1,15,1990,2022,"hhd",0.266446079043424
"3040","New Jersey",553,1,15,1990,2022,"hhd",0.273359375810103
"3041","New Mexico",554,1,15,1990,2022,"hhd",0.282057209321833
"3042","New York",555,1,15,1990,2022,"hhd",0.373592654205307
"3043","North Carolina",556,1,15,1990,2022,"hhd",0.291903873143589
"3044","North Dakota",557,1,15,1990,2022,"hhd",0.20091801054592
"3045","Ohio",558,1,15,1990,2022,"hhd",0.325839807245234
"3046","Oklahoma",559,1,15,1990,2022,"hhd",0.418111935450303
"3047","Oregon",560,1,15,1990,2022,"hhd",0.159741311896467
"3048","Pennsylvania",561,1,15,1990,2022,"hhd",0.26806676456
"3049","Rhode Island",562,1,15,1990,2022,"hhd",0.281030431715319
"3050","South Carolina",563,1,15,1990,2022,"hhd",0.239828399528806
"3051","South Dakota",564,1,15,1990,2022,"hhd",0.192866396541217
"3052","Tennessee",565,1,15,1990,2022,"hhd",0.312323938601565
"3053","Texas",566,1,15,1990,2022,"hhd",0.366925605182544
"3054","Utah",567,1,15,1990,2022,"hhd",0.2920796644463
"3055","Vermont",568,1,15,1990,2022,"hhd",0.26464406973825
"3056","Virginia",569,1,15,1990,2022,"hhd",0.262601368949897
"3057","Washington",570,1,15,1990,2022,"hhd",0.232928551625038
"3058","West Virginia",571,1,15,1990,2022,"hhd",0.234472052592685
"3059","Wisconsin",572,1,15,1990,2022,"hhd",0.273493461705665
"3060","Wyoming",573,1,15,1990,2022,"hhd",0.230331036139924
"3061","Alabama",523,1,16,1990,2022,"hhd",0.267181859910204
"3062","Alaska",524,1,16,1990,2022,"hhd",0.266813733541266
"3063","Arizona",525,1,16,1990,2022,"hhd",0.266827942295998
"3064","Arkansas",526,1,16,1990,2022,"hhd",0.280678848318671
"3065","California",527,1,16,1990,2022,"hhd",0.287641205049256
"3066","Colorado",528,1,16,1990,2022,"hhd",0.312727372028072
"3067","Connecticut",529,1,16,1990,2022,"hhd",0.246757413138929
"3068","Delaware",530,1,16,1990,2022,"hhd",0.305560115275865
"3069","District of Columbia",531,1,16,1990,2022,"hhd",0.518679938492986
"3070","Florida",532,1,16,1990,2022,"hhd",0.314008126163686
"3071","Georgia",533,1,16,1990,2022,"hhd",0.405980702406192
"3072","Hawaii",534,1,16,1990,2022,"hhd",0.239324685593106
"3073","Idaho",535,1,16,1990,2022,"hhd",0.195786583527998
"3074","Illinois",536,1,16,1990,2022,"hhd",0.341560528442284
"3075","Indiana",537,1,16,1990,2022,"hhd",0.207539490707524
"3076","Iowa",538,1,16,1990,2022,"hhd",0.196429147631521
"3077","Kansas",539,1,16,1990,2022,"hhd",0.175358833727688
"3078","Kentucky",540,1,16,1990,2022,"hhd",0.298288645205339
"3079","Louisiana",541,1,16,1990,2022,"hhd",0.36572598634695
"3080","Maine",542,1,16,1990,2022,"hhd",0.21094999319166
"3081","Maryland",543,1,16,1990,2022,"hhd",0.437118706952245
"3082","Massachusetts",544,1,16,1990,2022,"hhd",0.209990075568669
"3083","Michigan",545,1,16,1990,2022,"hhd",0.302990477136574
"3084","Minnesota",546,1,16,1990,2022,"hhd",0.142924320135279
"3085","Mississippi",547,1,16,1990,2022,"hhd",0.366722519458806
"3086","Missouri",548,1,16,1990,2022,"hhd",0.255491205233577
"3087","Montana",549,1,16,1990,2022,"hhd",0.216852664885067
"3088","Nebraska",550,1,16,1990,2022,"hhd",0.197354957917801
"3089","Nevada",551,1,16,1990,2022,"hhd",0.398049509104801
"3090","New Hampshire",552,1,16,1990,2022,"hhd",0.251264918681042
"3091","New Jersey",553,1,16,1990,2022,"hhd",0.253092073790151
"3092","New Mexico",554,1,16,1990,2022,"hhd",0.229451640408488
"3093","New York",555,1,16,1990,2022,"hhd",0.321383281955477
"3094","North Carolina",556,1,16,1990,2022,"hhd",0.267114121057472
"3095","North Dakota",557,1,16,1990,2022,"hhd",0.176015063801592
"3096","Ohio",558,1,16,1990,2022,"hhd",0.280647224462419
"3097","Oklahoma",559,1,16,1990,2022,"hhd",0.412384518529947
"3098","Oregon",560,1,16,1990,2022,"hhd",0.152129950535115
"3099","Pennsylvania",561,1,16,1990,2022,"hhd",0.239673550521042
"3100","Rhode Island",562,1,16,1990,2022,"hhd",0.278726860167237
"3101","South Carolina",563,1,16,1990,2022,"hhd",0.217259979382008
"3102","South Dakota",564,1,16,1990,2022,"hhd",0.15943163912422
"3103","Tennessee",565,1,16,1990,2022,"hhd",0.287291443971691
"3104","Texas",566,1,16,1990,2022,"hhd",0.326363332240009
"3105","Utah",567,1,16,1990,2022,"hhd",0.208147540675331
"3106","Vermont",568,1,16,1990,2022,"hhd",0.236768967796117
"3107","Virginia",569,1,16,1990,2022,"hhd",0.224558829099534
"3108","Washington",570,1,16,1990,2022,"hhd",0.203766127011881
"3109","West Virginia",571,1,16,1990,2022,"hhd",0.182252173749285
"3110","Wisconsin",572,1,16,1990,2022,"hhd",0.235409866674394
"3111","Wyoming",573,1,16,1990,2022,"hhd",0.210284551498709
"3112","Alabama",523,1,17,1990,2022,"hhd",0.216926289024588
"3113","Alaska",524,1,17,1990,2022,"hhd",0.199016672041973
"3114","Arizona",525,1,17,1990,2022,"hhd",0.22187515842585
"3115","Arkansas",526,1,17,1990,2022,"hhd",0.212689011437485
"3116","California",527,1,17,1990,2022,"hhd",0.246690294468223
"3117","Colorado",528,1,17,1990,2022,"hhd",0.246497841076687
"3118","Connecticut",529,1,17,1990,2022,"hhd",0.181899924699709
"3119","Delaware",530,1,17,1990,2022,"hhd",0.217257046830541
"3120","District of Columbia",531,1,17,1990,2022,"hhd",0.459411597643692
"3121","Florida",532,1,17,1990,2022,"hhd",0.235471968936989
"3122","Georgia",533,1,17,1990,2022,"hhd",0.338134085547587
"3123","Hawaii",534,1,17,1990,2022,"hhd",0.206571388792415
"3124","Idaho",535,1,17,1990,2022,"hhd",0.151424632718984
"3125","Illinois",536,1,17,1990,2022,"hhd",0.278377216549513
"3126","Indiana",537,1,17,1990,2022,"hhd",0.162994400421684
"3127","Iowa",538,1,17,1990,2022,"hhd",0.152042956091141
"3128","Kansas",539,1,17,1990,2022,"hhd",0.129078270717438
"3129","Kentucky",540,1,17,1990,2022,"hhd",0.229035883296279
"3130","Louisiana",541,1,17,1990,2022,"hhd",0.306185111624355
"3131","Maine",542,1,17,1990,2022,"hhd",0.153490086414589
"3132","Maryland",543,1,17,1990,2022,"hhd",0.374219851620706
"3133","Massachusetts",544,1,17,1990,2022,"hhd",0.169287768602396
"3134","Michigan",545,1,17,1990,2022,"hhd",0.24406828024098
"3135","Minnesota",546,1,17,1990,2022,"hhd",0.116624986355157
"3136","Mississippi",547,1,17,1990,2022,"hhd",0.312422614923592
"3137","Missouri",548,1,17,1990,2022,"hhd",0.212874554601677
"3138","Montana",549,1,17,1990,2022,"hhd",0.167064583402989
"3139","Nebraska",550,1,17,1990,2022,"hhd",0.152363107127608
"3140","Nevada",551,1,17,1990,2022,"hhd",0.340240855590074
"3141","New Hampshire",552,1,17,1990,2022,"hhd",0.216726623595981
"3142","New Jersey",553,1,17,1990,2022,"hhd",0.208069482542026
"3143","New Mexico",554,1,17,1990,2022,"hhd",0.179435185946053
"3144","New York",555,1,17,1990,2022,"hhd",0.266857388340203
"3145","North Carolina",556,1,17,1990,2022,"hhd",0.200697717809145
"3146","North Dakota",557,1,17,1990,2022,"hhd",0.123905032308943
"3147","Ohio",558,1,17,1990,2022,"hhd",0.224121424466327
"3148","Oklahoma",559,1,17,1990,2022,"hhd",0.368950969536396
"3149","Oregon",560,1,17,1990,2022,"hhd",0.112442179216585
"3150","Pennsylvania",561,1,17,1990,2022,"hhd",0.181773588556996
"3151","Rhode Island",562,1,17,1990,2022,"hhd",0.224116186995039
"3152","South Carolina",563,1,17,1990,2022,"hhd",0.173695085555859
"3153","South Dakota",564,1,17,1990,2022,"hhd",0.132264726737051
"3154","Tennessee",565,1,17,1990,2022,"hhd",0.222620536142242
"3155","Texas",566,1,17,1990,2022,"hhd",0.256143403089978
"3156","Utah",567,1,17,1990,2022,"hhd",0.173550939381729
"3157","Vermont",568,1,17,1990,2022,"hhd",0.204575743643568
"3158","Virginia",569,1,17,1990,2022,"hhd",0.177992502724449
"3159","Washington",570,1,17,1990,2022,"hhd",0.163437895272855
"3160","West Virginia",571,1,17,1990,2022,"hhd",0.138339224265529
"3161","Wisconsin",572,1,17,1990,2022,"hhd",0.185538888278622
"3162","Wyoming",573,1,17,1990,2022,"hhd",0.170796076369084
"3163","Alabama",523,1,18,1990,2022,"hhd",0.19624364413765
"3164","Alaska",524,1,18,1990,2022,"hhd",0.183737764511157
"3165","Arizona",525,1,18,1990,2022,"hhd",0.190927447307379
"3166","Arkansas",526,1,18,1990,2022,"hhd",0.207874960325397
"3167","California",527,1,18,1990,2022,"hhd",0.225154937063182
"3168","Colorado",528,1,18,1990,2022,"hhd",0.21265523022277
"3169","Connecticut",529,1,18,1990,2022,"hhd",0.166001581972494
"3170","Delaware",530,1,18,1990,2022,"hhd",0.213828272440727
"3171","District of Columbia",531,1,18,1990,2022,"hhd",0.431158013435253
"3172","Florida",532,1,18,1990,2022,"hhd",0.21278709752972
"3173","Georgia",533,1,18,1990,2022,"hhd",0.307726512556404
"3174","Hawaii",534,1,18,1990,2022,"hhd",0.196623259551018
"3175","Idaho",535,1,18,1990,2022,"hhd",0.143999543372339
"3176","Illinois",536,1,18,1990,2022,"hhd",0.248558857116827
"3177","Indiana",537,1,18,1990,2022,"hhd",0.141327944207538
"3178","Iowa",538,1,18,1990,2022,"hhd",0.129383815666282
"3179","Kansas",539,1,18,1990,2022,"hhd",0.129433656054729
"3180","Kentucky",540,1,18,1990,2022,"hhd",0.208732760939558
"3181","Louisiana",541,1,18,1990,2022,"hhd",0.286790031989964
"3182","Maine",542,1,18,1990,2022,"hhd",0.153239970825433
"3183","Maryland",543,1,18,1990,2022,"hhd",0.32742093537871
"3184","Massachusetts",544,1,18,1990,2022,"hhd",0.143529417891593
"3185","Michigan",545,1,18,1990,2022,"hhd",0.205151713904554
"3186","Minnesota",546,1,18,1990,2022,"hhd",0.111139368476187
"3187","Mississippi",547,1,18,1990,2022,"hhd",0.309467130567709
"3188","Missouri",548,1,18,1990,2022,"hhd",0.181098620096655
"3189","Montana",549,1,18,1990,2022,"hhd",0.164270895563018
"3190","Nebraska",550,1,18,1990,2022,"hhd",0.12428439927834
"3191","Nevada",551,1,18,1990,2022,"hhd",0.31937649268458
"3192","New Hampshire",552,1,18,1990,2022,"hhd",0.180221448727181
"3193","New Jersey",553,1,18,1990,2022,"hhd",0.179106793673007
"3194","New Mexico",554,1,18,1990,2022,"hhd",0.174769566731128
"3195","New York",555,1,18,1990,2022,"hhd",0.243694102994924
"3196","North Carolina",556,1,18,1990,2022,"hhd",0.182407779716584
"3197","North Dakota",557,1,18,1990,2022,"hhd",0.114209392216301
"3198","Ohio",558,1,18,1990,2022,"hhd",0.195028441611687
